,BHEvaluation,BHEvaluation,UHB,UHB,OUH,OUH,PUH,PUH
,TPR,FPR,TPR,FPR,TPR,FPR,TPR,FPR
Value,,,,,,,,
1223,,,,,0.5558455114822547,0.10531063932158537,0.769489247311828,0.1741420319401971
1224,,,,,0.5558455114822547,0.10573164130630902,0.7708333333333334,0.1741420319401971
1225,,,,,0.5563674321503131,0.10573164130630902,0.7708333333333334,0.17473666326877335
1226,,,,,0.5563674321503131,0.10579178444698382,0.771505376344086,0.17473666326877335
1227,,,,,0.5579331941544885,0.10579178444698382,0.771505376344086,0.17762487257900103
1228,,,,,0.5579331941544885,0.10615264329103266,0.7721774193548387,0.17762487257900103
1229,,,,,0.5589770354906054,0.10615264329103266,0.7721774193548387,0.17847434590553857
1230,,,,,0.5589770354906054,0.10705479040115475,0.7728494623655914,0.17847434590553857
1231,,,,,0.5594989561586639,0.10705479040115475,0.7728494623655914,0.1799184505606524
1232,,,,,0.5594989561586639,0.10717507668250437,0.7735215053763441,0.1799184505606524
1233,,,,,0.5600208768267223,0.10717507668250437,0.7735215053763441,0.18229697587495752
1234,,,,,0.5600208768267223,0.10723521982317917,0.7741935483870968,0.18229697587495752
1235,,,,,0.5605427974947808,0.10723521982317917,0.7741935483870968,0.18577981651376146
1236,,,,,0.5605427974947808,0.10765622180790281,0.7748655913978495,0.18577981651376146
1237,,,,,0.5626304801670147,0.10765622180790281,0.7748655913978495,0.18586476384641523
1238,,,,,0.5626304801670147,0.10795693751127684,0.7755376344086021,0.18586476384641523
1239,,,,,0.5631524008350731,0.10795693751127684,0.7755376344086021,0.18705402650356778
1240,,,,,0.5631524008350731,0.10807722379262645,0.7762096774193549,0.18705402650356778
1241,,,,,0.5636743215031316,0.10807722379262645,0.7762096774193549,0.18713897383622155
1242,,,,,0.5636743215031316,0.10813736693330125,0.7775537634408602,0.18713897383622155
1243,,,,,0.56419624217119,0.10813736693330125,0.7775537634408602,0.18807339449541285
1244,,,,,0.56419624217119,0.10825765321465088,0.7782258064516129,0.18807339449541285
1245,,,,,0.5647181628392485,0.10825765321465088,0.7782258064516129,0.18824328916072036
1246,,,,,0.5647181628392485,0.10861851205869971,0.7795698924731183,0.18824328916072036
1247,,,,,0.5652400835073069,0.10861851205869971,0.7795698924731183,0.18858307849133538
1248,,,,,0.5652400835073069,0.10885908462139893,0.780241935483871,0.18858307849133538
1249,,,,,0.5657620041753654,0.10885908462139893,0.780241935483871,0.1890927624872579
1250,,,,,0.5657620041753654,0.10897937090274853,0.7809139784946236,0.1890927624872579
1251,,,,,0.5662839248434238,0.10897937090274853,0.7809139784946236,0.1896873938158342
1252,,,,,0.5662839248434238,0.10903951404342335,0.7815860215053764,0.1896873938158342
1253,,,,,0.5668058455114823,0.10903951404342335,0.7815860215053764,0.1901970778117567
1254,,,,,0.5668058455114823,0.10909965718409816,0.782258064516129,0.1901970778117567
1255,,,,,0.5673277661795407,0.10909965718409816,0.782258064516129,0.1915562351342168
1256,,,,,0.5673277661795407,0.10976123173152103,0.7829301075268817,0.1915562351342168
1257,,,,,0.5683716075156576,0.10976123173152103,0.7829301075268817,0.19274549779136935
1258,,,,,0.5683716075156576,0.10988151801287063,0.7836021505376344,0.19274549779136935
1259,,,,,0.5683716075156576,0.1106032357009683,0.7836021505376344,0.19317023445463813
1260,,,,,0.5688935281837161,0.1106032357009683,0.7842741935483871,0.19317023445463813
1261,,,,,0.5688935281837161,0.11066337884164311,0.7842741935483871,0.19351002378525314
1262,,,,,0.5694154488517745,0.11066337884164311,0.7849462365591398,0.19351002378525314
1263,,,,,0.5694154488517745,0.11072352198231791,0.7849462365591398,0.19554875976894326
1264,,,,,0.569937369519833,0.11072352198231791,0.7856182795698925,0.19554875976894326
1265,,,,,0.569937369519833,0.11186624165513923,0.7856182795698925,0.19682296975874958
1266,,,,,0.5704592901878914,0.11186624165513923,0.7862903225806451,0.19682296975874958
1267,,,,,0.5704592901878914,0.11222710049918806,0.7862903225806451,0.19801223241590213
1268,,,,,0.5709812108559499,0.11222710049918806,0.7869623655913979,0.19801223241590213
1269,,,,,0.5709812108559499,0.11228724363986288,0.7869623655913979,0.19852191641182468
1270,,,,,0.5715031315240083,0.11228724363986288,0.7876344086021505,0.19852191641182468
1271,,,,,0.5715031315240083,0.11246767306188729,0.7876344086021505,0.1988617057424397
1272,,,,,0.5720250521920668,0.11246767306188729,0.7883064516129032,0.1988617057424397
1273,,,,,0.5720250521920668,0.1125879593432369,0.7883064516129032,0.20251444104655114
1274,,,,,0.5730688935281837,0.1125879593432369,0.7889784946236559,0.20251444104655114
1275,,,,,0.5730688935281837,0.11270824562458652,0.7889784946236559,0.20327896704043494
1276,,,,,0.5741127348643006,0.11270824562458652,0.7896505376344086,0.20327896704043494
1277,,,,,0.5741127348643006,0.11282853190593613,0.7896505376344086,0.20378865103635746
1278,,,,,0.574634655532359,0.11282853190593613,0.7903225806451613,0.20378865103635746
1279,,,,,0.574634655532359,0.11306910446863536,0.7903225806451613,0.20531770302412505
1280,,,,,0.5751565762004175,0.11306910446863536,0.790994623655914,0.20531770302412505
1281,,,,,0.5751565762004175,0.11312924760931016,0.790994623655914,0.2057424396873938
1282,,,,,0.5756784968684759,0.11312924760931016,0.7916666666666666,0.2057424396873938
1283,,,,,0.5756784968684759,0.11324953389065977,0.7916666666666666,0.20888549099558273
1284,,,,,0.5756784968684759,0.113490106453359,0.793010752688172,0.20888549099558273
1285,,,,,0.5762004175365344,0.113490106453359,0.793010752688172,0.21253822629969418
1286,,,,,0.5762004175365344,0.11475311240752992,0.7936827956989247,0.21253822629969418
1287,,,,,0.576722338204593,0.11475311240752992,0.7936827956989247,0.21296296296296297
1288,,,,,0.576722338204593,0.11481325554820472,0.7943548387096774,0.21296296296296297
1289,,,,,0.5777661795407099,0.11481325554820472,0.7943548387096774,0.21372748895684676
1290,,,,,0.5777661795407099,0.11493354182955434,0.7950268817204301,0.21372748895684676
1291,,,,,0.5782881002087683,0.11493354182955434,0.7950268817204301,0.2153414882772681
1292,,,,,0.5782881002087683,0.11541468695495279,0.7956989247311828,0.2153414882772681
1293,,,,,0.5793319415448852,0.11541468695495279,0.7956989247311828,0.2164458036017669
1294,,,,,0.5793319415448852,0.11571540265832682,0.7963709677419355,0.2164458036017669
1295,,,,,0.5798538622129437,0.11571540265832682,0.7963709677419355,0.2166156982670744
1296,,,,,0.5798538622129437,0.11577554579900162,0.7970430107526881,0.2166156982670744
1297,,,,,0.5808977035490606,0.11577554579900162,0.7970430107526881,0.21899422358137954
1298,,,,,0.5808977035490606,0.11595597522102605,0.7977150537634409,0.21899422358137954
1299,,,,,0.581419624217119,0.11595597522102605,0.7977150537634409,0.22035338090383963
1300,,,,,0.581419624217119,0.11625669092440007,0.7983870967741935,0.22035338090383963
1301,,,,,0.5819415448851775,0.11625669092440007,0.7983870967741935,0.22069317023445464
1302,,,,,0.5819415448851775,0.1165574066277741,0.7990591397849462,0.22069317023445464
1303,,,,,0.5824634655532359,0.1165574066277741,0.7990591397849462,0.22086306489976215
1304,,,,,0.5824634655532359,0.11691826547182294,0.7997311827956989,0.22086306489976215
1305,,,,,0.5829853862212944,0.11691826547182294,0.7997311827956989,0.22213727488956847
1306,,,,,0.5829853862212944,0.11782041258194503,0.8004032258064516,0.22213727488956847
1307,,,,,0.5850730688935282,0.11782041258194503,0.8004032258064516,0.22247706422018348
1308,,,,,0.5850730688935282,0.11806098514464425,0.8010752688172043,0.22247706422018348
1309,,,,,0.5855949895615866,0.11806098514464425,0.8010752688172043,0.22315664288141351
1310,,,,,0.5855949895615866,0.11830155770734348,0.801747311827957,0.22315664288141351
1311,,,,,0.5861169102296451,0.11830155770734348,0.801747311827957,0.22426095820591233
1312,,,,,0.5861169102296451,0.11908341853611595,0.8024193548387096,0.22426095820591233
1313,,,,,0.5866388308977035,0.11908341853611595,0.8024193548387096,0.2258749575263337
1314,,,,,0.5866388308977035,0.1195645636615144,0.8030913978494624,0.2258749575263337
1315,,,,,0.587160751565762,0.1195645636615144,0.8030913978494624,0.22850832483860006
1316,,,,,0.587160751565762,0.11980513622421363,0.803763440860215,0.22850832483860006
1317,,,,,0.5876826722338204,0.11980513622421363,0.803763440860215,0.22867821950390757
1318,,,,,0.5876826722338204,0.11992542250556323,0.8044354838709677,0.22867821950390757
1319,,,,,0.5882045929018789,0.11992542250556323,0.8044354838709677,0.22944274549779137
1320,,,,,0.5882045929018789,0.12022613820893727,0.8051075268817204,0.22944274549779137
1321,,,,,0.5887265135699373,0.12022613820893727,0.8051075268817204,0.23114169215086647
1322,,,,,0.5887265135699373,0.12028628134961207,0.8057795698924731,0.23114169215086647
1323,,,,,0.5892484342379958,0.12028628134961207,0.8057795698924731,0.2327556914712878
1324,,,,,0.5892484342379958,0.12040656763096169,0.8064516129032258,0.2327556914712878
1325,,,,,0.5897703549060542,0.12040656763096169,0.8064516129032258,0.2329255861365953
1326,,,,,0.5897703549060542,0.1205869970529861,0.8071236559139785,0.2329255861365953
1327,,,,,0.5902922755741128,0.1205869970529861,0.8071236559139785,0.23301053346924908
1328,,,,,0.5902922755741128,0.1206471401936609,0.8077956989247311,0.23301053346924908
1329,,,,,0.5908141962421712,0.1206471401936609,0.8077956989247311,0.23309548080190282
1330,,,,,0.5908141962421712,0.12100799903770974,0.8084677419354839,0.23309548080190282
1331,,,,,0.5913361169102297,0.12100799903770974,0.8084677419354839,0.2333503227998641
1332,,,,,0.5913361169102297,0.12124857160040897,0.8091397849462365,0.2333503227998641
1333,,,,,0.5923799582463466,0.12124857160040897,0.8091397849462365,0.23402990146109412
1334,,,,,0.5923799582463466,0.12209057556985625,0.8104838709677419,0.23402990146109412
1335,,,,,0.592901878914405,0.12209057556985625,0.8104838709677419,0.23666326877336052
1336,,,,,0.592901878914405,0.12317315210200276,0.8111559139784946,0.23666326877336052
1337,,,,,0.5934237995824635,0.12317315210200276,0.8111559139784946,0.23793747876316684
1338,,,,,0.5934237995824635,0.12371444036807602,0.8118279569892473,0.23793747876316684
1339,,,,,0.593945720250522,0.12371444036807602,0.8118279569892473,0.2381923207611281
1340,,,,,0.593945720250522,0.12425572863414927,0.8131720430107527,0.2381923207611281
1341,,,,,0.5944676409185804,0.12425572863414927,0.8131720430107527,0.23844716275908936
1342,,,,,0.5944676409185804,0.12437601491549889,0.8138440860215054,0.23844716275908936
1343,,,,,0.5949895615866388,0.12437601491549889,0.8138440860215054,0.23878695208970438
1344,,,,,0.5949895615866388,0.1245564443375233,0.8145161290322581,0.23878695208970438
1345,,,,,0.5955114822546973,0.1245564443375233,0.8145161290322581,0.2402310567448182
1346,,,,,0.5955114822546973,0.125578877728995,0.8151881720430108,0.2402310567448182
1347,,,,,0.5965553235908142,0.125578877728995,0.8151881720430108,0.240655793408087
1348,,,,,0.5965553235908142,0.12563902086966983,0.8165322580645161,0.240655793408087
1349,,,,,0.5970772442588727,0.12563902086966983,0.8165322580645161,0.24108053007135577
1350,,,,,0.5970772442588727,0.12581945029169422,0.8172043010752689,0.24108053007135577
1351,,,,,0.5975991649269311,0.12581945029169422,0.8172043010752689,0.2411654774040095
1352,,,,,0.5975991649269311,0.12587959343236904,0.8178763440860215,0.2411654774040095
1353,,,,,0.598643006263048,0.12587959343236904,0.8178763440860215,0.2415902140672783
1354,,,,,0.598643006263048,0.12593973657304383,0.8198924731182796,0.2415902140672783
1355,,,,,0.5991649269311065,0.12593973657304383,0.8198924731182796,0.2417601087325858
1356,,,,,0.5991649269311065,0.12606002285439347,0.821236559139785,0.2417601087325858
1357,,,,,0.6002087682672234,0.12606002285439347,0.821236559139785,0.2423547400611621
1358,,,,,0.6002087682672234,0.12618030913574307,0.8219086021505376,0.2423547400611621
1359,,,,,0.6007306889352818,0.12618030913574307,0.8219086021505376,0.24277947672443084
1360,,,,,0.6007306889352818,0.1263607385577675,0.8225806451612904,0.24277947672443084
1361,,,,,0.6012526096033403,0.1263607385577675,0.8225806451612904,0.24303431872239212
1362,,,,,0.6012526096033403,0.1265411679797919,0.823252688172043,0.24303431872239212
1363,,,,,0.6028183716075156,0.1265411679797919,0.823252688172043,0.24388379204892965
1364,,,,,0.6028183716075156,0.12684188368316593,0.8239247311827957,0.24388379204892965
1365,,,,,0.6033402922755741,0.12684188368316593,0.8239247311827957,0.24524294937138974
1366,,,,,0.6033402922755741,0.12702231310519035,0.8252688172043011,0.24524294937138974
1367,,,,,0.6038622129436325,0.12702231310519035,0.8252688172043011,0.24541284403669725
1368,,,,,0.6038622129436325,0.127443315089914,0.8266129032258065,0.24541284403669725
1369,,,,,0.6043841336116911,0.127443315089914,0.8266129032258065,0.24838600067957867
1370,,,,,0.6043841336116911,0.1275034582305888,0.8272849462365591,0.24838600067957867
1371,,,,,0.6049060542797495,0.1275034582305888,0.8272849462365591,0.24855589534488617
1372,,,,,0.6049060542797495,0.1275636013712636,0.8279569892473119,0.24855589534488617
1373,,,,,0.6059498956158664,0.1275636013712636,0.8279569892473119,0.24957526333673122
1374,,,,,0.6059498956158664,0.1276838876526132,0.8286290322580645,0.24957526333673122
1375,,,,,0.6069937369519833,0.1276838876526132,0.8286290322580645,0.25042473666326875
1376,,,,,0.6069937369519833,0.12774403079328803,0.8293010752688172,0.25042473666326875
1377,,,,,0.6075156576200418,0.12774403079328803,0.8293010752688172,0.25084947332653756
1378,,,,,0.6075156576200418,0.12798460335598724,0.8299731182795699,0.25084947332653756
1379,,,,,0.6080375782881002,0.12798460335598724,0.8299731182795699,0.2511043153244988
1380,,,,,0.6080375782881002,0.12804474649666206,0.8306451612903226,0.2511043153244988
1381,,,,,0.6090814196242171,0.12804474649666206,0.8306451612903226,0.2533129459734964
1382,,,,,0.610125260960334,0.12804474649666206,0.8313172043010753,0.2533129459734964
1383,,,,,0.610125260960334,0.12822517591868648,0.8313172043010753,0.25501189262657153
1384,,,,,0.6106471816283925,0.12822517591868648,0.831989247311828,0.25501189262657153
1385,,,,,0.6106471816283925,0.1285860347627353,0.831989247311828,0.2557764186204553
1386,,,,,0.6111691022964509,0.1285860347627353,0.8326612903225806,0.2557764186204553
1387,,,,,0.6111691022964509,0.12906717988813377,0.8326612903225806,0.25747536527353043
1388,,,,,0.6122129436325678,0.12906717988813377,0.834005376344086,0.25747536527353043
1389,,,,,0.6122129436325678,0.1293678955915078,0.834005376344086,0.25781515460414545
1390,,,,,0.6132567849686847,0.1293678955915078,0.8346774193548387,0.25781515460414545
1391,,,,,0.6132567849686847,0.13020989956095508,0.8346774193548387,0.25925925925925924
1392,,,,,0.6137787056367432,0.13020989956095508,0.8353494623655914,0.25925925925925924
1393,,,,,0.6137787056367432,0.13033018584230469,0.8353494623655914,0.26172273190621814
1394,,,,,0.6143006263048016,0.13033018584230469,0.8360215053763441,0.26172273190621814
1395,,,,,0.6143006263048016,0.1303903289829795,0.8360215053763441,0.26359157322460075
1396,,,,,0.6153444676409185,0.1303903289829795,0.8366935483870968,0.26359157322460075
1397,,,,,0.6153444676409185,0.13123233295242678,0.8366935483870968,0.2642711518858308
1398,,,,,0.615866388308977,0.13123233295242678,0.8373655913978495,0.2642711518858308
1399,,,,,0.615866388308977,0.13153304865580082,0.8373655913978495,0.26469588854909953
1400,,,,,0.6163883089770354,0.13153304865580082,0.8380376344086021,0.26469588854909953
1401,,,,,0.6163883089770354,0.1315931917964756,0.8380376344086021,0.26792388718994226
1402,,,,,0.6169102296450939,0.1315931917964756,0.8387096774193549,0.26792388718994226
1403,,,,,0.6169102296450939,0.13183376435917485,0.8387096774193549,0.2698776758409786
1404,,,,,0.6174321503131524,0.13183376435917485,0.8393817204301075,0.2698776758409786
1405,,,,,0.6174321503131524,0.13207433692187406,0.8393817204301075,0.27055725450220863
1406,,,,,0.6179540709812108,0.13207433692187406,0.8400537634408602,0.27055725450220863
1407,,,,,0.6179540709812108,0.13219462320322367,0.8400537634408602,0.27293577981651373
1408,,,,,0.6189979123173278,0.13219462320322367,0.8407258064516129,0.27293577981651373
1409,,,,,0.6189979123173278,0.13231490948457328,0.8407258064516129,0.273190621814475
1410,,,,,0.6195198329853863,0.13231490948457328,0.8413978494623656,0.273190621814475
1411,,,,,0.6195198329853863,0.13255548204727252,0.8413978494623656,0.2762487257900102
1412,,,,,0.6200417536534447,0.13255548204727252,0.8420698924731183,0.2762487257900102
1413,,,,,0.6200417536534447,0.1326156251879473,0.8420698924731183,0.27667346245327895
1414,,,,,0.6210855949895616,0.1326156251879473,0.842741935483871,0.27667346245327895
1415,,,,,0.6210855949895616,0.13279605460997174,0.842741935483871,0.2781175671083928
1416,,,,,0.6216075156576201,0.13279605460997174,0.8434139784946236,0.2781175671083928
1417,,,,,0.6216075156576201,0.13303662717267095,0.8434139784946236,0.2783724091063541
1418,,,,,0.6221294363256785,0.13303662717267095,0.8440860215053764,0.2783724091063541
1419,,,,,0.6221294363256785,0.1334576291573946,0.8440860215053764,0.2796466190961604
1420,,,,,0.6231732776617954,0.1334576291573946,0.844758064516129,0.2796466190961604
1421,,,,,0.6231732776617954,0.13381848800144344,0.844758064516129,0.2798165137614679
1422,,,,,0.6242171189979123,0.13381848800144344,0.8454301075268817,0.2798165137614679
1423,,,,,0.6242171189979123,0.1343597762675167,0.8454301075268817,0.2802412504247367
1424,,,,,0.6247390396659708,0.1343597762675167,0.8461021505376344,0.2802412504247367
1425,,,,,0.6247390396659708,0.1344800625488663,0.8461021505376344,0.28380903839619437
1426,,,,,0.6252609603340292,0.1344800625488663,0.8467741935483871,0.28380903839619437
1427,,,,,0.6252609603340292,0.13466049197089072,0.8467741935483871,0.2841488277268094
1428,,,,,0.6257828810020877,0.13466049197089072,0.8474462365591398,0.2841488277268094
1429,,,,,0.6257828810020877,0.13520178023696397,0.8474462365591398,0.28499830105334695
1430,,,,,0.6263048016701461,0.13520178023696397,0.8481182795698925,0.28499830105334695
1431,,,,,0.6263048016701461,0.13604378420641125,0.8481182795698925,0.29264356099218486
1432,,,,,0.6268267223382046,0.13604378420641125,0.8481182795698925,0.29374787631668364
1433,,,,,0.6268267223382046,0.1364046430504601,0.8481182795698925,0.2939177709819912
1434,,,,,0.6283924843423799,0.1364046430504601,0.8487903225806451,0.2939177709819912
1435,,,,,0.6283924843423799,0.13664521561315932,0.8487903225806451,0.2940027183146449
1436,,,,,0.6289144050104384,0.13664521561315932,0.8494623655913979,0.2940027183146449
1437,,,,,0.6289144050104384,0.13670535875383413,0.8494623655913979,0.29451240231056747
1438,,,,,0.6294363256784968,0.13670535875383413,0.8501344086021505,0.29451240231056747
1439,,,,,0.6294363256784968,0.137366933301257,0.8501344086021505,0.29502208630648996
1440,,,,,0.6299582463465553,0.137366933301257,0.8508064516129032,0.29502208630648996
1441,,,,,0.6299582463465553,0.13802850784867987,0.8508064516129032,0.29527692830445124
1442,,,,,0.6304801670146137,0.13802850784867987,0.8514784946236559,0.29527692830445124
1443,,,,,0.6304801670146137,0.1385096529740783,0.8514784946236559,0.29714576962283384
1444,,,,,0.6310020876826722,0.1385096529740783,0.8521505376344086,0.29714576962283384
1445,,,,,0.6310020876826722,0.13911108438082637,0.8521505376344086,0.2976554536187564
1446,,,,,0.6315240083507306,0.13911108438082637,0.8528225806451613,0.2976554536187564
1447,,,,,0.6315240083507306,0.13917122752150118,0.8528225806451613,0.2983350322799864
1448,,,,,0.6320459290187892,0.13917122752150118,0.853494623655914,0.2983350322799864
1449,,,,,0.6320459290187892,0.1394118000842004,0.853494623655914,0.29867482161060144
1450,,,,,0.6325678496868476,0.1394118000842004,0.8541666666666666,0.29867482161060144
1451,,,,,0.6325678496868476,0.13947194322487522,0.8541666666666666,0.2990995582738702
1452,,,,,0.6330897703549061,0.13947194322487522,0.8548387096774194,0.2990995582738702
1453,,,,,0.6330897703549061,0.14019366091297286,0.8548387096774194,0.30011892626571524
1454,,,,,0.6336116910229646,0.14019366091297286,0.855510752688172,0.30011892626571524
1455,,,,,0.6336116910229646,0.1403740903349973,0.855510752688172,0.30334692490655796
1456,,,,,0.634133611691023,0.1403740903349973,0.8561827956989247,0.30334692490655796
1457,,,,,0.634133611691023,0.1404342334756721,0.8561827956989247,0.3041114509004417
1458,,,,,0.6346555323590815,0.1404342334756721,0.8568548387096774,0.3041114509004417
1459,,,,,0.6346555323590815,0.14061466289769653,0.8568548387096774,0.3046211348963643
1460,,,,,0.6351774530271399,0.14061466289769653,0.8575268817204301,0.3046211348963643
1461,,,,,0.6351774530271399,0.14067480603837132,0.8575268817204301,0.3049609242269793
1462,,,,,0.6356993736951984,0.14067480603837132,0.8581989247311828,0.3049609242269793
1463,,,,,0.6356993736951984,0.14079509231972093,0.8581989247311828,0.3081039755351682
1464,,,,,0.6362212943632568,0.14079509231972093,0.8588709677419355,0.3081039755351682
1465,,,,,0.6362212943632568,0.14169723942984302,0.8588709677419355,0.31150186884131836
1466,,,,,0.6367432150313153,0.14169723942984302,0.8595430107526881,0.31150186884131836
1467,,,,,0.6367432150313153,0.14187766885186745,0.8595430107526881,0.3123513421678559
1468,,,,,0.6372651356993737,0.14187766885186745,0.8602150537634409,0.3123513421678559
1469,,,,,0.6372651356993737,0.14205809827389188,0.8602150537634409,0.3143051308188923
1470,,,,,0.6383089770354906,0.14205809827389188,0.8608870967741935,0.3143051308188923
1471,,,,,0.6383089770354906,0.14223852769591627,0.8608870967741935,0.3152395514780836
1472,,,,,0.6393528183716075,0.14223852769591627,0.8615591397849462,0.3152395514780836
1473,,,,,0.6393528183716075,0.14271967282131473,0.8615591397849462,0.3160040774719674
1474,,,,,0.639874739039666,0.14271967282131473,0.8622311827956989,0.3160040774719674
1475,,,,,0.639874739039666,0.14302038852468876,0.8622311827956989,0.31668365613319743
1476,,,,,0.6409185803757829,0.14302038852468876,0.8629032258064516,0.31668365613319743
1477,,,,,0.6409185803757829,0.14338124736873759,0.8629032258064516,0.31753312945973494
1478,,,,,0.6414405010438413,0.14338124736873759,0.8635752688172043,0.31753312945973494
1479,,,,,0.6414405010438413,0.14374210621278644,0.8635752688172043,0.31880733944954126
1480,,,,,0.6419624217118998,0.14374210621278644,0.864247311827957,0.31880733944954126
1481,,,,,0.6419624217118998,0.1444036807602093,0.864247311827957,0.32262996941896027
1482,,,,,0.6424843423799582,0.1444036807602093,0.8649193548387096,0.32262996941896027
1483,,,,,0.6424843423799582,0.14482468274493293,0.8649193548387096,0.3228848114169215
1484,,,,,0.6430062630480167,0.14482468274493293,0.8655913978494624,0.3228848114169215
1485,,,,,0.6430062630480167,0.14500511216695736,0.8655913978494624,0.3236493374108053
1486,,,,,0.6440501043841336,0.14500511216695736,0.866263440860215,0.3236493374108053
1487,,,,,0.6440501043841336,0.1453058278703314,0.866263440860215,0.3255181787291879
1488,,,,,0.644572025052192,0.1453058278703314,0.8669354838709677,0.3255181787291879
1489,,,,,0.644572025052192,0.1453659710110062,0.8669354838709677,0.32653754672103297
1490,,,,,0.6450939457202505,0.1453659710110062,0.8676075268817204,0.32653754672103297
1491,,,,,0.6450939457202505,0.1455464004330306,0.8676075268817204,0.32730207271491674
1492,,,,,0.6456158663883089,0.1455464004330306,0.8682795698924731,0.32730207271491674
1493,,,,,0.6456158663883089,0.14638840440247788,0.8682795698924731,0.32891607203533807
1494,,,,,0.6461377870563675,0.14638840440247788,0.8689516129032258,0.32891607203533807
1495,,,,,0.6461377870563675,0.14650869068382752,0.8689516129032258,0.32976554536187563
1496,,,,,0.6466597077244259,0.14650869068382752,0.8696236559139785,0.32976554536187563
1497,,,,,0.6466597077244259,0.14668912010585192,0.8696236559139785,0.3298504926945294
1498,,,,,0.6477035490605428,0.14668912010585192,0.8702956989247311,0.3298504926945294
1499,,,,,0.6477035490605428,0.14819269862272208,0.8702956989247311,0.3307849133537207
1500,,,,,0.6482254697286013,0.14819269862272208,0.8709677419354839,0.3307849133537207
1501,,,,,0.6482254697286013,0.1484332711854213,0.8709677419354839,0.3312945973496432
1502,,,,,0.6487473903966597,0.1484332711854213,0.8716397849462365,0.3312945973496432
1503,,,,,0.6487473903966597,0.14861370060744572,0.8716397849462365,0.3326537546721033
1504,,,,,0.6492693110647182,0.14861370060744572,0.8729838709677419,0.3326537546721033
1505,,,,,0.6492693110647182,0.14873398688879533,0.8729838709677419,0.33350322799864085
1506,,,,,0.6497912317327766,0.14873398688879533,0.8736559139784946,0.33350322799864085
1507,,,,,0.6497912317327766,0.14879413002947015,0.8736559139784946,0.33367312266394833
1508,,,,,0.6518789144050104,0.14879413002947015,0.8743279569892473,0.33367312266394833
1509,,,,,0.6518789144050104,0.14885427317014494,0.8743279569892473,0.3348623853211009
1510,,,,,0.6518789144050104,0.14897455945149457,0.875,0.3348623853211009
1511,,,,,0.6518789144050104,0.14909484573284418,0.875,0.33715596330275227
1512,,,,,0.6524008350730689,0.14909484573284418,0.8756720430107527,0.33715596330275227
1513,,,,,0.6524008350730689,0.14915498887351897,0.8756720430107527,0.3397893306150187
1514,,,,,0.6529227557411273,0.14915498887351897,0.8763440860215054,0.3397893306150187
1515,,,,,0.6529227557411273,0.14981656342094185,0.8763440860215054,0.3422528032619776
1516,,,,,0.6534446764091858,0.14981656342094185,0.8770161290322581,0.3422528032619776
1517,,,,,0.6534446764091858,0.1504179948276899,0.8770161290322581,0.34267753992524635
1518,,,,,0.6539665970772442,0.1504179948276899,0.8776881720430108,0.34267753992524635
1519,,,,,0.6539665970772442,0.1504781379683647,0.8776881720430108,0.34471627590893644
1520,,,,,0.6550104384133612,0.1504781379683647,0.8790322580645161,0.34471627590893644
1521,,,,,0.6550104384133612,0.15101942623443795,0.8790322580645161,0.34531090723751273
1522,,,,,0.6555323590814196,0.15101942623443795,0.8797043010752689,0.34531090723751273
1523,,,,,0.6555323590814196,0.15162085764118602,0.8797043010752689,0.34548080190282027
1524,,,,,0.656054279749478,0.15162085764118602,0.8803763440860215,0.34548080190282027
1525,,,,,0.656054279749478,0.15216214590725927,0.8803763440860215,0.3463302752293578
1526,,,,,0.6581419624217119,0.15216214590725927,0.8810483870967742,0.3463302752293578
1527,,,,,0.6581419624217119,0.1522824321886089,0.8810483870967742,0.3476894325518179
1528,,,,,0.6586638830897703,0.1522824321886089,0.8817204301075269,0.3476894325518179
1529,,,,,0.6586638830897703,0.1524027184699585,0.8817204301075269,0.3502378525314305
1530,,,,,0.6591858037578288,0.1524027184699585,0.8823924731182796,0.3502378525314305
1531,,,,,0.6591858037578288,0.15276357731400733,0.8823924731182796,0.35032279986408427
1532,,,,,0.6597077244258872,0.15276357731400733,0.8830645161290323,0.35032279986408427
1533,,,,,0.6597077244258872,0.15300414987670657,0.8830645161290323,0.3515970098538906
1534,,,,,0.6602296450939458,0.15300414987670657,0.883736559139785,0.3515970098538906
1535,,,,,0.6602296450939458,0.15420701269020268,0.883736559139785,0.35329595650696566
1536,,,,,0.6607515657620042,0.15420701269020268,0.8844086021505376,0.35329595650696566
1537,,,,,0.6607515657620042,0.15432729897155228,0.8844086021505376,0.35397553516819574
1538,,,,,0.6612734864300627,0.15432729897155228,0.8850806451612904,0.35397553516819574
1539,,,,,0.6612734864300627,0.1543874421122271,0.8850806451612904,0.35524974515800206
1540,,,,,0.6617954070981211,0.1543874421122271,0.885752688172043,0.35524974515800206
1541,,,,,0.6617954070981211,0.15480844409695074,0.885752688172043,0.3559293238192321
1542,,,,,0.6623173277661796,0.15480844409695074,0.8864247311827957,0.3559293238192321
1543,,,,,0.6623173277661796,0.15510915980032478,0.8864247311827957,0.3605164797825348
1544,,,,,0.662839248434238,0.15510915980032478,0.8877688172043011,0.3605164797825348
1545,,,,,0.662839248434238,0.15522944608167438,0.8877688172043011,0.36306489976214745
1546,,,,,0.6633611691022965,0.15522944608167438,0.8884408602150538,0.36306489976214745
1547,,,,,0.6633611691022965,0.1552895892223492,0.8884408602150538,0.3633197417601087
