,BHEvaluation,BHEvaluation,OUH,OUH,PUH,PUH,UHB,UHB
,TPR,FPR,TPR,FPR,TPR,FPR,TPR,FPR
Value,,,,,,,,
96,0.7931034482758621,0.0953757225433526,0.16597077244258873,0.0027064413303662716,0.2728494623655914,0.004672103295956507,0.9705882352941176,0.5446960667461264
97,0.7931034482758621,0.09730250481695568,0.16805845511482254,0.0027064413303662716,0.27352150537634407,0.004672103295956507,0.9705882352941176,0.6150178784266984
98,0.8,0.09730250481695568,0.16805845511482254,0.0027665844710410776,0.27352150537634407,0.004926945293917771,0.9803921568627451,0.6150178784266984
99,0.8,0.10597302504816955,0.16910229645093947,0.0027665844710410776,0.2768817204301075,0.004926945293917771,0.9803921568627451,0.7520858164481525
100,0.8068965517241379,0.10597302504816955,0.16910229645093947,0.002826727611715884,0.2768817204301075,0.005011892626571526,0.9901960784313726,0.7520858164481525
101,0.8068965517241379,0.11560693641618497,0.174321503131524,0.002826727611715884,0.27889784946236557,0.005011892626571526,0.9901960784313726,0.865315852205006
102,0.8137931034482758,0.11560693641618497,0.174321503131524,0.0029470138930654958,0.27889784946236557,0.0050968399592252805,1.0,0.865315852205006
103,0.8137931034482758,0.11849710982658959,0.18006263048016702,0.0029470138930654958,0.28158602150537637,0.0050968399592252805,1.0,1.0
104,0.8206896551724138,0.11849710982658959,0.18006263048016702,0.003007157033740302,0.28158602150537637,0.005181787291879035,,
105,0.8206896551724138,0.12909441233140656,0.18110647181628392,0.003007157033740302,0.2849462365591398,0.005181787291879035,,
106,0.8344827586206897,0.12909441233140656,0.18110647181628392,0.003067300174415108,0.2849462365591398,0.0052667346245327895,,
107,0.8344827586206897,0.13198458574181118,0.18945720250521922,0.003067300174415108,0.2862903225806452,0.0052667346245327895,,
108,0.8413793103448276,0.13198458574181118,0.18945720250521922,0.003127443315089914,0.2862903225806452,0.005351681957186544,,
109,0.8413793103448276,0.14065510597302505,0.19258872651356992,0.003127443315089914,0.28696236559139787,0.005351681957186544,,
110,0.8482758620689655,0.14065510597302505,0.19258872651356992,0.0032477295964395262,0.28696236559139787,0.0054366292898402994,,
111,0.8482758620689655,0.14547206165703275,0.19989561586638832,0.0032477295964395262,0.28763440860215056,0.0054366292898402994,,
112,0.8551724137931035,0.14547206165703275,0.19989561586638832,0.003307872737114332,0.28763440860215056,0.005521576622494054,,
113,0.8551724137931035,0.18978805394990367,0.20615866388308976,0.003307872737114332,0.290994623655914,0.005521576622494054,,
114,0.8689655172413793,0.18978805394990367,0.20615866388308976,0.003368015877789138,0.290994623655914,0.005691471287801563,,
115,0.8689655172413793,0.1926782273603083,0.20668058455114824,0.003368015877789138,0.2916666666666667,0.005691471287801563,,
116,0.8758620689655172,0.1926782273603083,0.20668058455114824,0.003428159018463944,0.2916666666666667,0.005861365953109072,,
117,0.8758620689655172,0.21965317919075145,0.21189979123173278,0.003428159018463944,0.2950268817204301,0.005861365953109072,,
118,0.8827586206896552,0.21965317919075145,0.21294363256784968,0.003428159018463944,0.2950268817204301,0.005946313285762827,,
119,0.8827586206896552,0.22639691714836224,0.2139874739039666,0.003428159018463944,0.2977150537634409,0.005946313285762827,,
120,0.8896551724137931,0.22639691714836224,0.2139874739039666,0.0034883021591387503,0.2977150537634409,0.006031260618416582,,
121,0.8896551724137931,0.23314065510597304,0.2160751565762004,0.0034883021591387503,0.29905913978494625,0.006031260618416582,,
122,0.896551724137931,0.23314065510597304,0.2160751565762004,0.0035484452998135563,0.29905913978494625,0.0061162079510703364,,
123,0.896551724137931,0.24566473988439305,0.21659707724425886,0.0035484452998135563,0.3057795698924731,0.0061162079510703364,,
124,0.903448275862069,0.24566473988439305,0.21659707724425886,0.003608588440488362,0.3057795698924731,0.006201155283724091,,
125,0.903448275862069,0.26011560693641617,0.21920668058455114,0.003608588440488362,0.3064516129032258,0.006201155283724091,,
126,0.9103448275862069,0.26011560693641617,0.21920668058455114,0.0036687315811631685,0.3064516129032258,0.0062861026163778455,,
127,0.9103448275862069,0.279383429672447,0.22181628392484343,0.0036687315811631685,0.3165322580645161,0.0062861026163778455,,
128,0.9172413793103448,0.279383429672447,0.22181628392484343,0.0037890178625127804,0.3165322580645161,0.0063710499490316,,
129,0.9172413793103448,0.28709055876685935,0.22390396659707723,0.0037890178625127804,0.3192204301075269,0.0063710499490316,,
130,0.9241379310344827,0.28709055876685935,0.22390396659707723,0.0038491610031875863,0.3192204301075269,0.006455997281685355,,
131,0.9241379310344827,0.3265895953757225,0.22599164926931106,0.0038491610031875863,0.3219086021505376,0.006455997281685355,,
132,0.9310344827586207,0.3265895953757225,0.22599164926931106,0.003969447284537199,0.3219086021505376,0.0067957866123003734,,
133,0.9310344827586207,0.34104046242774566,0.2291231732776618,0.003969447284537199,0.323252688172043,0.0067957866123003734,,
134,0.9379310344827586,0.34104046242774566,0.2291231732776618,0.004029590425212005,0.323252688172043,0.006880733944954129,,
135,0.9379310344827586,0.36127167630057805,0.22964509394572025,0.004029590425212005,0.32526881720430106,0.006880733944954129,,
136,0.9448275862068966,0.36127167630057805,0.22964509394572025,0.00408973356588681,0.32526881720430106,0.006965681277607883,,
137,0.9448275862068966,0.4229287090558767,0.23173277661795408,0.00408973356588681,0.3286290322580645,0.006965681277607883,,
138,0.9517241379310345,0.4229287090558767,0.23173277661795408,0.004149876706561617,0.3286290322580645,0.007050628610261638,,
139,0.9517241379310345,0.47109826589595377,0.23225469728601253,0.004149876706561617,0.3326612903225806,0.007050628610261638,,
140,0.9586206896551724,0.47109826589595377,0.23225469728601253,0.004210019847236422,0.3326612903225806,0.007135575942915392,,
141,0.9586206896551724,0.5057803468208093,0.23277661795407098,0.004210019847236422,0.33736559139784944,0.007135575942915392,,
142,0.9724137931034482,0.5057803468208093,0.23277661795407098,0.004330306128586035,0.33736559139784944,0.007305470608222901,,
143,0.9724137931034482,0.5240847784200385,0.2395615866388309,0.004330306128586035,0.3393817204301075,0.007305470608222901,,
144,0.9793103448275862,0.5240847784200385,0.2395615866388309,0.0043904492692608404,0.3393817204301075,0.007390417940876657,,
145,0.9793103448275862,0.5645472061657033,0.2406054279749478,0.0043904492692608404,0.3400537634408602,0.007390417940876657,,
146,0.9862068965517241,0.5645472061657033,0.2406054279749478,0.004450592409935647,0.3400537634408602,0.00764525993883792,,
147,0.9862068965517241,0.5809248554913294,0.24164926931106473,0.004450592409935647,0.34408602150537637,0.00764525993883792,,
148,0.993103448275862,0.5809248554913294,0.24164926931106473,0.004510735550610453,0.34408602150537637,0.00781515460414543,,
149,0.993103448275862,0.8680154142581888,0.24478079331941544,0.004510735550610453,0.3521505376344086,0.00781515460414543,,
150,1.0,0.8680154142581888,0.24478079331941544,0.004631021831960065,0.3521505376344086,0.008069996602106694,,
151,1.0,1.0,0.24791231732776617,0.004631021831960065,0.3541666666666667,0.008069996602106694,,
152,,,0.24791231732776617,0.004691164972634871,0.3541666666666667,0.00815494393476045,,
153,,,0.2520876826722338,0.004691164972634871,0.3575268817204301,0.00815494393476045,,
154,,,0.2520876826722338,0.004751308113309677,0.3575268817204301,0.008409785932721712,,
155,,,0.25260960334029225,0.004751308113309677,0.3588709677419355,0.008409785932721712,,
156,,,0.25260960334029225,0.004931737535334095,0.3588709677419355,0.008579680598029223,,
157,,,0.25417536534446766,0.004931737535334095,0.3595430107526882,0.008579680598029223,,
158,,,0.25417536534446766,0.004991880676008901,0.3595430107526882,0.008664627930682976,,
159,,,0.2578288100208768,0.004991880676008901,0.3602150537634409,0.008664627930682976,,
160,,,0.2578288100208768,0.005052023816683707,0.3602150537634409,0.008749575263336732,,
161,,,0.25835073068893527,0.005052023816683707,0.36155913978494625,0.008749575263336732,,
162,,,0.25835073068893527,0.005112166957358513,0.36155913978494625,0.00891946992864424,,
163,,,0.2609603340292276,0.005112166957358513,0.3629032258064516,0.00891946992864424,,
164,,,0.2620041753653445,0.005112166957358513,0.3629032258064516,0.00908936459395175,,
165,,,0.2630480167014614,0.005112166957358513,0.3709677419354839,0.00908936459395175,,
166,,,0.2630480167014614,0.00517231009803332,0.3709677419354839,0.009259259259259259,,
167,,,0.26356993736951984,0.00517231009803332,0.37163978494623656,0.009259259259259259,,
168,,,0.26356993736951984,0.005232453238708125,0.37163978494623656,0.009344206591913014,,
169,,,0.26461377870563674,0.005232453238708125,0.3736559139784946,0.009344206591913014,,
170,,,0.26461377870563674,0.005352739520057738,0.3736559139784946,0.009514101257220523,,
171,,,0.267223382045929,0.005352739520057738,0.3763440860215054,0.009514101257220523,,
172,,,0.267223382045929,0.005412882660732543,0.3763440860215054,0.009683995922528032,,
173,,,0.2677453027139875,0.005412882660732543,0.37836021505376344,0.009683995922528032,,
174,,,0.2677453027139875,0.00547302580140735,0.37836021505376344,0.009768943255181788,,
175,,,0.2708768267223382,0.00547302580140735,0.3803763440860215,0.009768943255181788,,
176,,,0.2708768267223382,0.0055933120827569615,0.3803763440860215,0.009853890587835541,,
177,,,0.2719206680584551,0.0055933120827569615,0.3810483870967742,0.009853890587835541,,
178,,,0.2719206680584551,0.005653455223431768,0.3810483870967742,0.009938837920489297,,
179,,,0.27609603340292277,0.005653455223431768,0.38239247311827956,0.009938837920489297,,
180,,,0.27609603340292277,0.005713598364106573,0.38239247311827956,0.010108732585796806,,
181,,,0.27713987473903967,0.005713598364106573,0.38306451612903225,0.010108732585796806,,
182,,,0.27713987473903967,0.00577374150478138,0.38306451612903225,0.010193679918450561,,
183,,,0.2797494780793319,0.00577374150478138,0.38373655913978494,0.010193679918450561,,
184,,,0.2797494780793319,0.005833884645456186,0.38373655913978494,0.01036357458375807,,
185,,,0.28235908141962424,0.005833884645456186,0.3844086021505376,0.01036357458375807,,
186,,,0.28235908141962424,0.0058940277861309915,0.3844086021505376,0.010448521916411825,,
187,,,0.28444676409185804,0.0058940277861309915,0.3870967741935484,0.010448521916411825,,
188,,,0.28444676409185804,0.005954170926805798,0.3870967741935484,0.010618416581719334,,
189,,,0.28653444676409184,0.005954170926805798,0.38844086021505375,0.010618416581719334,,
190,,,0.28653444676409184,0.006014314067480604,0.38844086021505375,0.010703363914373088,,
191,,,0.2881002087682672,0.006014314067480604,0.38911290322580644,0.010703363914373088,,
192,,,0.28914405010438415,0.006014314067480604,0.38911290322580644,0.010788311247026844,,
193,,,0.28914405010438415,0.00607445720815541,0.3918010752688172,0.010788311247026844,,
194,,,0.29018789144050106,0.00607445720815541,0.3918010752688172,0.010873258579680599,,
195,,,0.29018789144050106,0.006254886630179828,0.39381720430107525,0.010873258579680599,,
196,,,0.29123173277661796,0.006254886630179828,0.39381720430107525,0.010958205912334353,,
197,,,0.29123173277661796,0.006315029770854634,0.3951612903225806,0.010958205912334353,,
198,,,0.29227557411273486,0.006315029770854634,0.3951612903225806,0.011043153244988108,,
199,,,0.29227557411273486,0.006435316052204246,0.396505376344086,0.011043153244988108,,
200,,,0.2927974947807933,0.006435316052204246,0.396505376344086,0.01129799524294937,,
201,,,0.2927974947807933,0.0064954591928790524,0.3978494623655914,0.01129799524294937,,
202,,,0.2938413361169102,0.0064954591928790524,0.3978494623655914,0.01163778457356439,,
203,,,0.2938413361169102,0.006736031755578276,0.39986559139784944,0.01163778457356439,,
204,,,0.29436325678496866,0.006736031755578276,0.39986559139784944,0.0118076792388719,,
205,,,0.29436325678496866,0.0067961748962530825,0.40053763440860213,0.0118076792388719,,
206,,,0.2948851774530271,0.0067961748962530825,0.40053763440860213,0.011892626571525655,,
207,,,0.2948851774530271,0.006916461177602694,0.4012096774193548,0.011892626571525655,,
208,,,0.29592901878914407,0.006916461177602694,0.4012096774193548,0.011977573904179408,,
209,,,0.296972860125261,0.006916461177602694,0.4018817204301075,0.011977573904179408,,
210,,,0.296972860125261,0.0070968905996271125,0.4018817204301075,0.012062521236833164,,
211,,,0.2985386221294363,0.0070968905996271125,0.4032258064516129,0.012062521236833164,,
212,,,0.2985386221294363,0.007157033740301919,0.4032258064516129,0.012232415902140673,,
213,,,0.2990605427974948,0.007157033740301919,0.40389784946236557,0.012232415902140673,,
214,,,0.2990605427974948,0.007217176880976724,0.40389784946236557,0.012317363234794428,,
215,,,0.30062630480167013,0.007217176880976724,0.40456989247311825,0.012317363234794428,,
216,,,0.30062630480167013,0.007277320021651531,0.40456989247311825,0.012487257900101937,,
217,,,0.30167014613778703,0.007277320021651531,0.40658602150537637,0.012487257900101937,,
218,,,0.30167014613778703,0.007578035725025561,0.40658602150537637,0.012657152565409446,,
219,,,0.302713987473904,0.007578035725025561,0.40793010752688175,0.012657152565409446,,
220,,,0.302713987473904,0.007638178865700367,0.40793010752688175,0.01291199456337071,,
221,,,0.3037578288100209,0.007638178865700367,0.40860215053763443,0.01291199456337071,,
222,,,0.3037578288100209,0.007698322006375173,0.40860215053763443,0.012996941896024464,,
223,,,0.30532359081419624,0.007698322006375173,0.4092741935483871,0.012996941896024464,,
224,,,0.30532359081419624,0.007758465147049979,0.4092741935483871,0.01308188922867822,,
225,,,0.3079331941544885,0.007758465147049979,0.4099462365591398,0.01308188922867822,,
226,,,0.3079331941544885,0.007878751428399592,0.4099462365591398,0.013166836561331973,,
227,,,0.3089770354906054,0.007878751428399592,0.4112903225806452,0.013166836561331973,,
228,,,0.3089770354906054,0.007938894569074397,0.4112903225806452,0.013251783893985729,,
229,,,0.31106471816283926,0.007938894569074397,0.41196236559139787,0.013251783893985729,,
