,OUH,OUH,BHEvaluation,BHEvaluation,UHB,UHB,PUH,PUH
,TPR,FPR,TPR,FPR,TPR,FPR,TPR,FPR
Value,,,,,,,,
565,0.18997912317327767,0.07060804715222228,,,,,0.25739247311827956,0.08554196398233095
566,0.18997912317327767,0.07078847657424671,,,,,0.25739247311827956,0.08630648997621475
567,0.19102296450939457,0.07078847657424671,,,,,0.25806451612903225,0.08630648997621475
568,0.19102296450939457,0.07138990798099477,,,,,0.25806451612903225,0.0863914373088685
569,0.19206680584551147,0.07138990798099477,,,,,0.25873655913978494,0.0863914373088685
570,0.19206680584551147,0.07229205509111686,,,,,0.25873655913978494,0.08681617397213727
571,0.19363256784968685,0.07229205509111686,,,,,0.2594086021505376,0.08681617397213727
572,0.19363256784968685,0.07241234137246647,,,,,0.2594086021505376,0.08690112130479102
573,0.1941544885177453,0.07241234137246647,,,,,0.260752688172043,0.08690112130479102
574,0.1941544885177453,0.07247248451314128,,,,,0.260752688172043,0.08698606863744479
575,0.1951983298538622,0.07247248451314128,,,,,0.2614247311827957,0.08698606863744479
576,0.1951983298538622,0.0726529139351657,,,,,0.2614247311827957,0.08724091063540605
577,0.19624217118997914,0.0726529139351657,,,,,0.2620967741935484,0.08724091063540605
578,0.19624217118997914,0.0727130570758405,,,,,0.2620967741935484,0.08775059463132857
579,0.19728601252609604,0.0727130570758405,,,,,0.26276881720430106,0.08775059463132857
580,0.19728601252609604,0.07307391591988933,,,,,0.26276881720430106,0.08783554196398233
581,0.1978079331941545,0.07307391591988933,,,,,0.26411290322580644,0.08783554196398233
582,0.1978079331941545,0.07319420220123894,,,,,0.26411290322580644,0.08851512062521237
583,0.19832985386221294,0.07319420220123894,,,,,0.2654569892473118,0.08851512062521237
584,0.19832985386221294,0.07343477476393817,,,,,0.2654569892473118,0.08885490995582739
585,0.1988517745302714,0.07343477476393817,,,,,0.2668010752688172,0.08885490995582739
586,0.1988517745302714,0.07349491790461297,,,,,0.2668010752688172,0.08893985728848114
587,0.19937369519832984,0.07349491790461297,,,,,0.26814516129032256,0.08893985728848114
588,0.19937369519832984,0.07379563360798701,,,,,0.26814516129032256,0.08910975195378865
589,0.19989561586638832,0.07379563360798701,,,,,0.26881720430107525,0.08910975195378865
590,0.19989561586638832,0.07415649245203584,,,,,0.26881720430107525,0.0891946992864424
591,0.20041753653444677,0.07415649245203584,,,,,0.26948924731182794,0.0891946992864424
592,0.20041753653444677,0.07457749443675948,,,,,0.26948924731182794,0.08961943594971118
593,0.20302713987473903,0.07457749443675948,,,,,0.2701612903225806,0.08961943594971118
594,0.20302713987473903,0.07463763757743429,,,,,0.2701612903225806,0.08970438328236494
595,0.20407098121085596,0.07463763757743429,,,,,0.2708333333333333,0.08970438328236494
596,0.2045929018789144,0.07463763757743429,,,,,0.2708333333333333,0.08987427794767244
597,0.2045929018789144,0.07493835328080832,,,,,0.271505376344086,0.08987427794767244
598,0.20511482254697286,0.07493835328080832,,,,,0.271505376344086,0.0899592252803262
599,0.20511482254697286,0.07523906898418235,,,,,0.2728494623655914,0.0899592252803262
600,0.2056367432150313,0.07523906898418235,,,,,0.2728494623655914,0.0901291199456337
601,0.2056367432150313,0.07541949840620678,,,,,0.27352150537634407,0.0901291199456337
602,0.20615866388308976,0.07541949840620678,,,,,0.27352150537634407,0.09080869860686375
603,0.20615866388308976,0.07626150237565406,,,,,0.27486559139784944,0.09080869860686375
604,0.2072025052192067,0.07626150237565406,,,,,0.27486559139784944,0.09106354060482501
605,0.2072025052192067,0.07638178865700367,,,,,0.27553763440860213,0.09106354060482501
606,0.20772442588726514,0.07638178865700367,,,,,0.27553763440860213,0.09123343527013252
607,0.20772442588726514,0.07644193179767847,,,,,0.2762096774193548,0.09123343527013252
608,0.2092901878914405,0.07644193179767847,,,,,0.2762096774193548,0.09131838260278627
609,0.2092901878914405,0.0766825043603777,,,,,0.2768817204301075,0.09131838260278627
610,0.20981210855949894,0.0766825043603777,,,,,0.2768817204301075,0.09233775059463133
611,0.20981210855949894,0.07734407890780057,,,,,0.2775537634408602,0.09233775059463133
612,0.21033402922755742,0.07734407890780057,,,,,0.2775537634408602,0.09293238192320762
613,0.21033402922755742,0.0775846514704998,,,,,0.27889784946236557,0.09293238192320762
614,0.21085594989561587,0.0775846514704998,,,,,0.27889784946236557,0.09310227658851512
615,0.21085594989561587,0.0776447946111746,,,,,0.27956989247311825,0.09310227658851512
616,0.21189979123173278,0.0776447946111746,,,,,0.27956989247311825,0.09335711858647638
617,0.21189979123173278,0.0777049377518494,,,,,0.28024193548387094,0.09335711858647638
618,0.21242171189979123,0.0777049377518494,,,,,0.28024193548387094,0.09344206591913014
619,0.21242171189979123,0.07800565345522344,,,,,0.28158602150537637,0.09344206591913014
620,0.21294363256784968,0.07800565345522344,,,,,0.28158602150537637,0.0936969079170914
621,0.21294363256784968,0.07806579659589824,,,,,0.28225806451612906,0.0936969079170914
622,0.21346555323590813,0.07806579659589824,,,,,0.28225806451612906,0.09395174991505267
623,0.21346555323590813,0.07818608287724785,,,,,0.28293010752688175,0.09395174991505267
624,0.2139874739039666,0.07818608287724785,,,,,0.28293010752688175,0.09403669724770643
625,0.2139874739039666,0.07854694172129668,,,,,0.28360215053763443,0.09403669724770643
626,0.2150313152400835,0.07854694172129668,,,,,0.28360215053763443,0.09412164458036018
627,0.2150313152400835,0.07920851626871955,,,,,0.2842741935483871,0.09412164458036018
628,0.21555323590814196,0.07920851626871955,,,,,0.2842741935483871,0.09437648657832144
629,0.21555323590814196,0.079689661394118,,,,,0.2856182795698925,0.09437648657832144
630,0.2160751565762004,0.079689661394118,,,,,0.2856182795698925,0.09488617057424396
631,0.2160751565762004,0.0797498045347928,,,,,0.2862903225806452,0.09488617057424396
632,0.2160751565762004,0.07987009081614242,,,,,0.2862903225806452,0.09505606523955148
633,0.2160751565762004,0.08029109280086606,,,,,0.28696236559139787,0.09505606523955148
634,0.21659707724425886,0.08029109280086606,,,,,0.28696236559139787,0.09522595990485899
635,0.21659707724425886,0.08053166536356529,,,,,0.28763440860215056,0.09522595990485899
636,0.21711899791231734,0.08053166536356529,,,,,0.28763440860215056,0.09565069656812776
637,0.21711899791231734,0.0807722379262645,,,,,0.28830645161290325,0.09565069656812776
638,0.21920668058455114,0.0807722379262645,,,,,0.28830645161290325,0.09573564390078151
639,0.21920668058455114,0.08089252420761413,,,,,0.28897849462365593,0.09573564390078151
640,0.21920668058455114,0.08101281048896374,,,,,0.28897849462365593,0.09607543323139653
641,0.2197286012526096,0.08101281048896374,,,,,0.2896505376344086,0.09607543323139653
642,0.2197286012526096,0.08131352619233777,,,,,0.2896505376344086,0.09641522256201156
643,0.22025052192066805,0.08131352619233777,,,,,0.2923387096774194,0.09641522256201156
644,0.22025052192066805,0.08155409875503698,,,,,0.2923387096774194,0.09650016989466531
645,0.22077244258872653,0.08155409875503698,,,,,0.29301075268817206,0.09650016989466531
646,0.22077244258872653,0.08179467131773621,,,,,0.29301075268817206,0.0983690112130479
647,0.22129436325678498,0.08179467131773621,,,,,0.29368279569892475,0.0983690112130479
648,0.22129436325678498,0.08191495759908582,,,,,0.29368279569892475,0.09930343187223921
649,0.22233820459290188,0.08191495759908582,,,,,0.2950268817204301,0.09930343187223921
650,0.22233820459290188,0.08197510073976064,,,,,0.2950268817204301,0.09955827387020047
651,0.22286012526096033,0.08197510073976064,,,,,0.2963709677419355,0.09955827387020047
652,0.22286012526096033,0.08239610272448428,,,,,0.2963709677419355,0.09972816853550799
653,0.22338204592901878,0.08239610272448428,,,,,0.2970430107526882,0.09972816853550799
654,0.22338204592901878,0.08245624586515908,,,,,0.2970430107526882,0.10049269452939177
655,0.22390396659707723,0.08245624586515908,,,,,0.2977150537634409,0.10049269452939177
656,0.22390396659707723,0.08257653214650869,,,,,0.2977150537634409,0.10159700985389059
657,0.2244258872651357,0.08257653214650869,,,,,0.29905913978494625,0.10159700985389059
658,0.2244258872651357,0.08311782041258195,,,,,0.29905913978494625,0.10168195718654434
659,0.2254697286012526,0.08311782041258195,,,,,0.29973118279569894,0.10168195718654434
660,0.2254697286012526,0.08317796355325675,,,,,0.29973118279569894,0.10236153584777438
661,0.22599164926931106,0.08317796355325675,,,,,0.3004032258064516,0.10236153584777438
662,0.22599164926931106,0.08341853611595597,,,,,0.3004032258064516,0.10261637784573564
663,0.2265135699373695,0.08341853611595597,,,,,0.301747311827957,0.10261637784573564
664,0.2265135699373695,0.08347867925663079,,,,,0.301747311827957,0.1028712198436969
665,0.22703549060542796,0.08347867925663079,,,,,0.3024193548387097,0.1028712198436969
666,0.22703549060542796,0.08401996752270403,,,,,0.3024193548387097,0.10355079850492695
667,0.22755741127348644,0.08401996752270403,,,,,0.3030913978494624,0.10355079850492695
668,0.22755741127348644,0.08414025380405364,,,,,0.3030913978494624,0.10380564050288821
669,0.22860125260960334,0.08414025380405364,,,,,0.30376344086021506,0.10380564050288821
670,0.22860125260960334,0.0846213989294521,,,,,0.30376344086021506,0.10397553516819572
671,0.2291231732776618,0.0846213989294521,,,,,0.30510752688172044,0.10397553516819572
672,0.2291231732776618,0.08522283033620015,,,,,0.30510752688172044,0.10423037716615698
673,0.22964509394572025,0.08522283033620015,,,,,0.3057795698924731,0.10423037716615698
674,0.22964509394572025,0.08534311661754977,,,,,0.3057795698924731,0.10499490316004077
675,0.2301670146137787,0.08534311661754977,,,,,0.3071236559139785,0.10499490316004077
676,0.2301670146137787,0.08540325975822458,,,,,0.3071236559139785,0.10592932381923208
677,0.23068893528183715,0.08540325975822458,,,,,0.3077956989247312,0.10592932381923208
678,0.23068893528183715,0.0856438323209238,,,,,0.3077956989247312,0.10626911314984709
679,0.23121085594989563,0.0856438323209238,,,,,0.31048387096774194,0.10626911314984709
680,0.23121085594989563,0.08570397546159861,,,,,0.31048387096774194,0.1064390078151546
681,0.23173277661795408,0.08570397546159861,,,,,0.3111559139784946,0.1064390078151546
682,0.23173277661795408,0.08600469116497264,,,,,0.3111559139784946,0.10660890248046212
683,0.23277661795407098,0.08600469116497264,,,,,0.3118279569892473,0.10660890248046212
684,0.23277661795407098,0.08630540686834666,,,,,0.3118279569892473,0.10669384981311587
685,0.23329853862212943,0.08630540686834666,,,,,0.3125,0.10669384981311587
686,0.23329853862212943,0.08642569314969628,,,,,0.3125,0.10728848114169215
687,0.23382045929018788,0.08642569314969628,,,,,0.3131720430107527,0.10728848114169215
688,0.23382045929018788,0.08720755397846876,,,,,0.3131720430107527,0.1073734284743459
689,0.2348643006263048,0.08720755397846876,,,,,0.3138440860215054,0.1073734284743459
690,0.2348643006263048,0.0875684128225176,,,,,0.3138440860215054,0.10754332313965341
691,0.23538622129436326,0.0875684128225176,,,,,0.31451612903225806,0.10754332313965341
692,0.23538622129436326,0.08780898538521682,,,,,0.31451612903225806,0.10788311247026844
693,0.2359081419624217,0.08780898538521682,,,,,0.31586021505376344,0.10788311247026844
694,0.2359081419624217,0.08853070307331448,,,,,0.31586021505376344,0.10924226979272851
695,0.23643006263048016,0.08853070307331448,,,,,0.3165322580645161,0.10924226979272851
696,0.23643006263048016,0.0885908462139893,,,,,0.3165322580645161,0.10949711179068977
697,0.23695198329853862,0.0885908462139893,,,,,0.3172043010752688,0.10949711179068977
698,0.23695198329853862,0.08877127563601371,,,,,0.3172043010752688,0.10966700645599728
699,0.23747390396659707,0.08877127563601371,,,,,0.3178763440860215,0.10966700645599728
700,0.23747390396659707,0.08913213448006255,,,,,0.3178763440860215,0.10983690112130479
701,0.23799582463465555,0.08913213448006255,,,,,0.3192204301075269,0.10983690112130479
702,0.23799582463465555,0.08919227762073735,,,,,0.3192204301075269,0.11009174311926606
703,0.238517745302714,0.08919227762073735,,,,,0.31989247311827956,0.11009174311926606
704,0.238517745302714,0.08961327960546099,,,,,0.31989247311827956,0.11026163778457357
705,0.23903966597077245,0.08961327960546099,,,,,0.32056451612903225,0.11026163778457357
706,0.23903966597077245,0.08973356588681061,,,,,0.32056451612903225,0.11102616377845735
707,0.2395615866388309,0.08973356588681061,,,,,0.32123655913978494,0.11102616377845735
708,0.2395615866388309,0.09033499729355866,,,,,0.32123655913978494,0.11128100577641863
709,0.24008350730688935,0.09033499729355866,,,,,0.3225806451612903,0.11128100577641863
710,0.24008350730688935,0.09051542671558309,,,,,0.3225806451612903,0.1117057424396874
711,0.24112734864300625,0.09051542671558309,,,,,0.323252688172043,0.1117057424396874
712,0.24112734864300625,0.09189871895110363,,,,,0.323252688172043,0.11289500509683996
713,0.24164926931106473,0.09189871895110363,,,,,0.3239247311827957,0.11289500509683996
714,0.24164926931106473,0.09201900523245324,,,,,0.3239247311827957,0.11297995242949371
715,0.24217118997912318,0.09201900523245324,,,,,0.3245967741935484,0.11297995242949371
716,0.24217118997912318,0.09231972093582727,,,,,0.3245967741935484,0.11425416241930003
717,0.24478079331941544,0.09231972093582727,,,,,0.32526881720430106,0.11425416241930003
718,0.24478079331941544,0.09244000721717688,,,,,0.32526881720430106,0.11433910975195379
719,0.2453027139874739,0.09244000721717688,,,,,0.32594086021505375,0.11433910975195379
720,0.2453027139874739,0.09298129548325014,,,,,0.32594086021505375,0.11484879374787632
721,0.24582463465553236,0.09298129548325014,,,,,0.32661290322580644,0.11484879374787632
722,0.24582463465553236,0.09316172490527455,,,,,0.32661290322580644,0.11518858307849134
723,0.24634655532359082,0.09316172490527455,,,,,0.3272849462365591,0.11518858307849134
724,0.24634655532359082,0.09358272688999819,,,,,0.3272849462365591,0.11552837240910635
725,0.24686847599164927,0.09358272688999819,,,,,0.3279569892473118,0.11552837240910635
726,0.24686847599164927,0.09388344259337222,,,,,0.3279569892473118,0.11569826707441386
727,0.24739039665970772,0.09388344259337222,,,,,0.3286290322580645,0.11569826707441386
728,0.24739039665970772,0.09406387201539665,,,,,0.3286290322580645,0.11578321440706761
729,0.24791231732776617,0.09406387201539665,,,,,0.3293010752688172,0.11578321440706761
730,0.24791231732776617,0.09496601912551873,,,,,0.3293010752688172,0.11595310907237513
731,0.24843423799582465,0.09496601912551873,,,,,0.3299731182795699,0.11595310907237513
732,0.24843423799582465,0.09526673482889277,,,,,0.3299731182795699,0.11680258239891267
733,0.2489561586638831,0.09526673482889277,,,,,0.33064516129032256,0.11680258239891267
734,0.2489561586638831,0.09544716425091718,,,,,0.33064516129032256,0.1173122663948352
735,0.24947807933194155,0.09544716425091718,,,,,0.33131720430107525,0.1173122663948352
736,0.24947807933194155,0.0955674505322668,,,,,0.33131720430107525,0.11773700305810397
737,0.25,0.0955674505322668,,,,,0.33198924731182794,0.11773700305810397
738,0.25,0.0956877368136164,,,,,0.33198924731182794,0.11824668705402651
739,0.25052192066805845,0.0956877368136164,,,,,0.3326612903225806,0.11824668705402651
740,0.25052192066805845,0.09604859565766524,,,,,0.3326612903225806,0.11875637104994903
741,0.2510438413361169,0.09604859565766524,,,,,0.3333333333333333,0.11875637104994903
742,0.2510438413361169,0.09610873879834005,,,,,0.3333333333333333,0.11884131838260278
743,0.25156576200417535,0.09610873879834005,,,,,0.334005376344086,0.11884131838260278
744,0.25156576200417535,0.09622902507968967,,,,,0.334005376344086,0.11892626571525654
745,0.2520876826722338,0.09622902507968967,,,,,0.3346774193548387,0.11892626571525654
746,0.2520876826722338,0.09634931136103927,,,,,0.3346774193548387,0.11909616038056405
747,0.2531315240083507,0.09634931136103927,,,,,0.3353494623655914,0.11909616038056405
748,0.2531315240083507,0.09640945450171408,,,,,0.3353494623655914,0.1191811077132178
749,0.2536534446764092,0.09640945450171408,,,,,0.33602150537634407,0.1191811077132178
750,0.2536534446764092,0.09707102904913695,,,,,0.33602150537634407,0.11977573904179409
751,0.2546972860125261,0.09707102904913695,,,,,0.33669354838709675,0.11977573904179409
752,0.2546972860125261,0.09713117218981175,,,,,0.33669354838709675,0.11986068637444784
753,0.25521920668058456,0.09713117218981175,,,,,0.33736559139784944,0.11986068637444784
754,0.25521920668058456,0.09719131533048656,,,,,0.33736559139784944,0.12079510703363915
755,0.255741127348643,0.09719131533048656,,,,,0.3387096774193548,0.12079510703363915
756,0.255741127348643,0.09749203103386059,,,,,0.3387096774193548,0.12113489636425416
757,0.25626304801670147,0.09749203103386059,,,,,0.3400537634408602,0.12113489636425416
758,0.25626304801670147,0.09773260359655982,,,,,0.3400537634408602,0.12121984369690791
759,0.25730688935281837,0.09773260359655982,,,,,0.34139784946236557,0.12121984369690791
760,0.25730688935281837,0.09791303301858423,,,,,0.34139784946236557,0.12147468569486918
761,0.2578288100208768,0.09791303301858423,,,,,0.34206989247311825,0.12147468569486918
762,0.2578288100208768,0.0985144644253323,,,,,0.34206989247311825,0.1216445803601767
763,0.25835073068893527,0.0985144644253323,,,,,0.34274193548387094,0.1216445803601767
764,0.25835073068893527,0.09893546641005593,,,,,0.34274193548387094,0.12206931702344546
765,0.2588726513569937,0.09893546641005593,,,,,0.34341397849462363,0.12206931702344546
766,0.2588726513569937,0.09911589583208034,,,,,0.34341397849462363,0.12215426435609922
767,0.2593945720250522,0.09911589583208034,,,,,0.34408602150537637,0.12215426435609922
768,0.2593945720250522,0.09941661153545438,,,,,0.34408602150537637,0.12291879034998301
769,0.26043841336116913,0.09941661153545438,,,,,0.34475806451612906,0.12291879034998301
770,0.26043841336116913,0.10061947434895051,,,,,0.34475806451612906,0.12308868501529052
771,0.2609603340292276,0.10061947434895051,,,,,0.34543010752688175,0.12308868501529052
772,0.2609603340292276,0.10122090575569856,,,,,0.34543010752688175,0.12317363234794428
773,0.26148225469728603,0.10122090575569856,,,,,0.34610215053763443,0.12317363234794428
774,0.26148225469728603,0.10128104889637336,,,,,0.34610215053763443,0.12342847434590554
775,0.2620041753653445,0.10128104889637336,,,,,0.3467741935483871,0.12342847434590554
776,0.2620041753653445,0.1015817645997474,,,,,0.3467741935483871,0.12359836901121304
777,0.26252609603340293,0.1015817645997474,,,,,0.3474462365591398,0.12359836901121304
778,0.26252609603340293,0.10194262344379623,,,,,0.3474462365591398,0.12376826367652055
779,0.2630480167014614,0.10194262344379623,,,,,0.3481182795698925,0.12376826367652055
780,0.2630480167014614,0.10230348228784507,,,,,0.3481182795698925,0.12410805300713558
781,0.26356993736951984,0.10230348228784507,,,,,0.3487903225806452,0.12410805300713558
782,0.26356993736951984,0.10278462741324353,,,,,0.3487903225806452,0.12419300033978933
783,0.26356993736951984,0.10290491369459313,,,,,0.34946236559139787,0.12419300033978933
784,0.26356993736951984,0.10302519997594274,,,,,0.34946236559139787,0.12453278967040435
785,0.2640918580375783,0.10302519997594274,,,,,0.35013440860215056,0.12453278967040435
786,0.2640918580375783,0.10332591567931677,,,,,0.35013440860215056,0.12538226299694188
787,0.26461377870563674,0.10332591567931677,,,,,0.3521505376344086,0.12538226299694188
788,0.26461377870563674,0.1036266313826908,,,,,0.3521505376344086,0.12597689432551817
789,0.2651356993736952,0.1036266313826908,,,,,0.3528225806451613,0.12597689432551817
790,0.2651356993736952,0.10410777650808925,,,,,0.3528225806451613,0.12750594631328577
791,0.26565762004175364,0.10410777650808925,,,,,0.3541666666666667,0.12750594631328577
792,0.26565762004175364,0.10416791964876405,,,,,0.3541666666666667,0.12767584097859327
793,0.2661795407098121,0.10416791964876405,,,,,0.3548387096774194,0.12767584097859327
794,0.2661795407098121,0.10422806278943886,,,,,0.3548387096774194,0.1280156303092083
795,0.26670146137787054,0.10422806278943886,,,,,0.35551075268817206,0.1280156303092083
796,0.26670146137787054,0.10482949419618692,,,,,0.35551075268817206,0.12878015630309209
797,0.267223382045929,0.10482949419618692,,,,,0.35618279569892475,0.12878015630309209
798,0.267223382045929,0.10525049618091056,,,,,0.35618279569892475,0.12920489296636087
799,0.2687891440501044,0.10525049618091056,,,,,0.35685483870967744,0.12920489296636087
800,0.2687891440501044,0.10543092560293499,,,,,0.35685483870967744,0.12937478763166838
801,0.26931106471816285,0.10543092560293499,,,,,0.3581989247311828,0.12937478763166838
802,0.26931106471816285,0.10573164130630902,,,,,0.3581989247311828,0.12945973496432212
803,0.27035490605427975,0.10573164130630902,,,,,0.3588709677419355,0.12945973496432212
804,0.27035490605427975,0.10591207072833343,,,,,0.3588709677419355,0.1300543662928984
805,0.27139874739039666,0.10591207072833343,,,,,0.3602150537634409,0.1300543662928984
806,0.27139874739039666,0.10597221386900824,,,,,0.3602150537634409,0.13030920829085968
807,0.2719206680584551,0.10597221386900824,,,,,0.36088709677419356,0.13030920829085968
808,0.2719206680584551,0.107596078667228,,,,,0.36088709677419356,0.13056405028882093
809,0.27244258872651356,0.107596078667228,,,,,0.36223118279569894,0.13056405028882093
810,0.27244258872651356,0.10765622180790281,,,,,0.36223118279569894,0.1306489976214747
811,0.272964509394572,0.10765622180790281,,,,,0.3629032258064516,0.1306489976214747
812,0.272964509394572,0.10789679437060204,,,,,0.3629032258064516,0.13090383961943594
813,0.27348643006263046,0.10789679437060204,,,,,0.3635752688172043,0.13090383961943594
814,0.27348643006263046,0.10825765321465088,,,,,0.3635752688172043,0.13124362895005096
815,0.2740083507306889,0.10825765321465088,,,,,0.364247311827957,0.13124362895005096
816,0.2740083507306889,0.10831779635532568,,,,,0.364247311827957,0.1317533129459735
817,0.2740083507306889,0.10843808263667529,,,,,0.3649193548387097,0.1317533129459735
818,0.2740083507306889,0.10891922776207373,,,,,0.3649193548387097,0.13183826027862725
819,0.2755741127348643,0.10891922776207373,,,,,0.3655913978494624,0.13183826027862725
820,0.2755741127348643,0.10903951404342335,,,,,0.3655913978494624,0.131923207611281
821,0.27609603340292277,0.10903951404342335,,,,,0.36626344086021506,0.131923207611281
822,0.27609603340292277,0.10921994346544776,,,,,0.36626344086021506,0.13217804960924226
823,0.2766179540709812,0.10921994346544776,,,,,0.36693548387096775,0.13217804960924226
824,0.2766179540709812,0.10940037288747219,,,,,0.36693548387096775,0.1325178389398573
825,0.27713987473903967,0.10940037288747219,,,,,0.36760752688172044,0.1325178389398573
826,0.27713987473903967,0.1095206591688218,,,,,0.36760752688172044,0.13319741760108733
827,0.2776617954070981,0.1095206591688218,,,,,0.3682795698924731,0.13319741760108733
828,0.2776617954070981,0.10988151801287063,,,,,0.3682795698924731,0.13362215426435609
829,0.2781837160751566,0.10988151801287063,,,,,0.3689516129032258,0.13362215426435609
830,0.2781837160751566,0.11018223371624467,,,,,0.3689516129032258,0.13379204892966362
831,0.278705636743215,0.11018223371624467,,,,,0.3696236559139785,0.13379204892966362
832,0.278705636743215,0.11024237685691947,,,,,0.3696236559139785,0.13447162759089365
833,0.2797494780793319,0.11024237685691947,,,,,0.3702956989247312,0.13447162759089365
834,0.2797494780793319,0.11042280627894388,,,,,0.3702956989247312,0.13464152225620116
835,0.2802713987473904,0.11042280627894388,,,,,0.3709677419354839,0.13464152225620116
836,0.2802713987473904,0.11114452396704155,,,,,0.3709677419354839,0.13515120625212368
837,0.2807933194154488,0.11114452396704155,,,,,0.37163978494623656,0.13515120625212368
838,0.2807933194154488,0.11126481024839117,,,,,0.37163978494623656,0.13523615358477745
839,0.28131524008350733,0.11126481024839117,,,,,0.37231182795698925,0.13523615358477745
840,0.28131524008350733,0.11132495338906598,,,,,0.37231182795698925,0.13557594291539246
841,0.2818371607515658,0.11132495338906598,,,,,0.37298387096774194,0.13557594291539246
842,0.2818371607515658,0.11144523967041559,,,,,0.37298387096774194,0.1362555215766225
843,0.28235908141962424,0.11144523967041559,,,,,0.3736559139784946,0.1362555215766225
844,0.28235908141962424,0.11156552595176521,,,,,0.3736559139784946,0.1365953109072375
845,0.2828810020876827,0.11156552595176521,,,,,0.3743279569892473,0.1365953109072375
846,0.2828810020876827,0.11186624165513923,,,,,0.3743279569892473,0.13744478423377507
847,0.28340292275574114,0.11186624165513923,,,,,0.375,0.13744478423377507
848,0.28340292275574114,0.11210681421783845,,,,,0.375,0.1381243628950051
849,0.2839248434237996,0.11210681421783845,,,,,0.3756720430107527,0.1381243628950051
850,0.2839248434237996,0.11300896132796055,,,,,0.3756720430107527,0.13820931022765884
851,0.28444676409185804,0.11300896132796055,,,,,0.3763440860215054,0.13820931022765884
852,0.28444676409185804,0.11318939074998496,,,,,0.3763440860215054,0.13863404689092762
853,0.2849686847599165,0.11318939074998496,,,,,0.37701612903225806,0.13863404689092762
854,0.2849686847599165,0.1136103927347086,,,,,0.37701612903225806,0.1387189942235814
855,0.2860125260960334,0.1136103927347086,,,,,0.37768817204301075,0.1387189942235814
856,0.28653444676409184,0.1136103927347086,,,,,0.37768817204301075,0.14007815154604145
857,0.28653444676409184,0.11445239670415588,,,,,0.37836021505376344,0.14007815154604145
858,0.28757828810020875,0.11445239670415588,,,,,0.37836021505376344,0.14041794087665646
859,0.28757828810020875,0.11469296926685511,,,,,0.3790322580645161,0.14041794087665646
860,0.2881002087682672,0.11469296926685511,,,,,0.3790322580645161,0.14067278287461774
861,0.2881002087682672,0.11535454381427798,,,,,0.3803763440860215,0.14067278287461774
862,0.2886221294363257,0.11535454381427798,,,,,0.3803763440860215,0.1407577302072715
863,0.2886221294363257,0.11613640464305046,,,,,0.3810483870967742,0.1407577302072715
864,0.28914405010438415,0.11613640464305046,,,,,0.3810483870967742,0.140927624872579
865,0.28914405010438415,0.11691826547182294,,,,,0.3817204301075269,0.140927624872579
866,0.2896659707724426,0.11691826547182294,,,,,0.3817204301075269,0.14109751953788652
867,0.2896659707724426,0.11703855175317256,,,,,0.38239247311827956,0.14109751953788652
868,0.29018789144050106,0.11703855175317256,,,,,0.38239247311827956,0.14135236153584776
869,0.29018789144050106,0.11715883803452216,,,,,0.38306451612903225,0.14135236153584776
870,0.2907098121085595,0.11715883803452216,,,,,0.38306451612903225,0.14143730886850153
871,0.2907098121085595,0.1174595537378962,,,,,0.38373655913978494,0.14143730886850153
872,0.29123173277661796,0.1174595537378962,,,,,0.38373655913978494,0.14152225620115527
873,0.29123173277661796,0.1175798400192458,,,,,0.3844086021505376,0.14152225620115527
874,0.2917536534446764,0.1175798400192458,,,,,0.3844086021505376,0.14186204553177031
875,0.2917536534446764,0.11770012630059541,,,,,0.385752688172043,0.14186204553177031
876,0.29227557411273486,0.11770012630059541,,,,,0.385752688172043,0.14211688752973156
877,0.29227557411273486,0.11788055572261984,,,,,0.3870967741935484,0.14211688752973156
878,0.29331941544885176,0.11788055572261984,,,,,0.3870967741935484,0.14262657152565408
879,0.29331941544885176,0.11800084200396944,,,,,0.38776881720430106,0.14262657152565408
880,0.2938413361169102,0.11800084200396944,,,,,0.38776881720430106,0.14339109751953788
881,0.2938413361169102,0.11836170084801828,,,,,0.38844086021505375,0.14339109751953788
882,0.29436325678496866,0.11836170084801828,,,,,0.38844086021505375,0.14432551817872918
883,0.29436325678496866,0.11878270283274192,,,,,0.38911290322580644,0.14432551817872918
884,0.2948851774530271,0.11878270283274192,,,,,0.38911290322580644,0.14458036017669046
885,0.2948851774530271,0.11884284597341674,,,,,0.3904569892473118,0.14458036017669046
886,0.2948851774530271,0.11896313225476635,,,,,0.3904569892473118,0.1448352021746517
887,0.2948851774530271,0.11902327539544115,,,,,0.3911290322580645,0.1448352021746517
888,0.2954070981210856,0.11902327539544115,,,,,0.3911290322580645,0.14568467550118927
889,0.2954070981210856,0.11932399109881518,,,,,0.3918010752688172,0.14568467550118927
890,0.29592901878914407,0.11932399109881518,,,,,0.3918010752688172,0.14644920149507307
891,0.29592901878914407,0.11980513622421363,,,,,0.3924731182795699,0.14644920149507307
892,0.296972860125261,0.11980513622421363,,,,,0.3924731182795699,0.14661909616038057
893,0.296972860125261,0.11992542250556323,,,,,0.39314516129032256,0.14661909616038057
894,0.2974947807933194,0.11992542250556323,,,,,0.39314516129032256,0.14678899082568808
895,0.2974947807933194,0.12004570878691286,,,,,0.39381720430107525,0.14678899082568808
896,0.2980167014613779,0.12004570878691286,,,,,0.39381720430107525,0.14755351681957188
